,X0,X1,Label
161,-0.26367258473556676,0.03181819724387469,0.0
112,-0.5366794184023564,0.0326685332653146,0.0
156,0.7898946049928539,0.3541034656853691,1.0
191,-0.8360319822900354,0.4700266885611948,0.0
100,0.3083731629913731,0.9092262065346816,1.0
94,0.7044476117172204,0.3161292063793124,1.0
163,0.8301532923171425,0.745509265978724,1.0
59,-0.8938606248802251,0.4118980736125438,0.0
103,-0.13305905478910363,0.5613516804084497,0.0
90,0.6417479709599039,0.18298068261981393,1.0
123,-0.9792540668063453,0.022245491031085196,0.0
37,-0.6192935065376863,0.8326116038749538,0.0
108,0.4705240457522063,0.23620499511708826,1.0
132,-0.49355900658719776,0.23926016183915833,0.0
199,0.15231091862213225,0.11297501064551896,1.0
159,-0.9743266487580657,0.6460726653286449,0.0
79,0.2676319671533649,0.32863329706859234,1.0
21,-0.8251307530072881,0.13304014326586322,0.0
93,-0.3564864059849273,0.3743057874062107,0.0
127,-0.4752191441156186,0.47649712530473365,0.0
140,0.5914129569919753,0.01418421259509528,1.0
176,-0.3305941282254271,0.1774542550864423,0.0
145,0.5136001037611797,0.7603828405084189,1.0
159,0.4862134650796882,0.11109411849309914,1.0
107,0.7365578281068937,0.5333043562542485,1.0
160,-0.5990908731674398,0.5649504194592594,0.0
189,0.20406613498012738,0.5665515328427623,1.0
34,0.37042680191373556,0.5787739147895697,1.0
9,-0.9725470030947239,0.22242725869743896,0.0
95,0.8860692255191508,0.3633719967916681,1.0
164,-0.8933894286805768,0.9668097455251832,0.0
67,0.7109522124028705,0.3026581372934788,1.0
17,0.2765587069551507,0.2289240584266623,1.0
139,-0.41900954101241716,0.3320364702124001,0.0
197,-0.9037214884325149,0.7092741879102639,0.0
100,-0.68242213442242,0.014086271557775532,0.0
69,-0.8176437047080971,0.08619587755748648,0.0
148,0.8870321560238653,0.3859887039748142,1.0
161,0.6274158604144453,0.8044789966397304,1.0
166,0.25051547516747213,0.5730855609752902,1.0
1,-0.1217443769156068,0.7245012248158497,0.0
64,0.4222672941151365,0.8099755372159946,1.0
77,0.42305524480903567,0.02250902082731976,1.0
139,0.6165727851441899,0.8354512043731748,1.0
111,0.36037156467697395,0.9907000188507277,1.0
173,0.22575629705137223,0.006059969774886542,1.0
30,-0.4373172778129836,0.5002120692047877,0.0
123,0.8412025015225523,0.6684532813944254,1.0
70,0.1260952071220634,0.5703524437630167,1.0
194,-0.5364427242527243,0.5581896944090797,0.0
0,-0.4083337856349879,0.6591277340716006,0.0
52,-0.7961749269740851,0.4183858315049793,0.0
46,0.362274508985573,0.436542472322488,1.0
78,0.16601041263567493,0.06191085505823024,1.0
102,0.6567897854821432,0.39855913690612976,1.0
102,-0.42986352352841073,0.06745222337056478,0.0
12,0.9437662825370853,0.2607702247722371,1.0
117,0.7855807973657537,0.06125506606854525,1.0
3,0.6785673611411024,0.7831808406201524,1.0
77,-0.8649884029716137,0.12600530038439883,0.0
64,-0.8123060788046402,0.7684055574802097,0.0
15,-0.48680198825783416,0.7532327678364398,0.0
196,0.38747405083504427,0.7950480186752699,1.0
55,-0.18393262916128927,0.17437973421994613,0.0
171,-0.6398124238868205,0.22802988817637138,0.0
73,0.6373326474731962,0.9506254659798727,1.0
147,0.9823869514700386,0.27258406545837355,1.0
1,0.7832286756742937,0.9147302545193111,1.0
62,0.16513676251517956,0.4548006739004322,1.0
41,0.2719304862848286,0.5770259047926172,1.0
60,-0.44888921022768413,0.40967974392774753,0.0
93,0.3570530617410774,0.008627345152495414,1.0
185,-0.4815267031003555,0.7842716093474567,0.0
54,-0.5316362127259231,0.10337768430045491,0.0
6,0.834565561378862,0.26773670050483234,1.0
118,0.7626800077012413,0.7922956612492693,1.0
104,0.23819787835305828,0.3337675315527264,1.0
189,-0.9402563470288369,0.2111313059665494,0.0
107,-0.2868786407128818,0.7361000819517693,0.0
42,-0.7919063046327416,0.8890345937593939,0.0
32,0.8423220954656837,0.683861467526251,1.0
82,0.803645536042278,0.4159774426127322,1.0
85,-0.7378883103283922,0.07239794489540641,0.0
180,-0.5231402698609773,0.9469747170564758,0.0
31,0.5037143396122225,0.498605910240447,1.0
75,0.2099323906829088,0.12894005512226037,1.0
49,0.9653853480997654,0.13097509333824853,1.0
63,0.9583000168093669,0.3780921759315311,1.0
140,-0.8091532599248156,0.7959673208723045,0.0
72,-0.6763858201420057,0.8081149688668329,0.0
29,0.7982561907678299,0.3179810369478536,1.0
192,-0.23501563130008696,0.05022525243542353,0.0
135,0.6852091303515102,0.04607811400705575,1.0
174,-0.7760616037189592,0.7652260296814116,0.0
129,0.42648285934629193,0.7144052555513319,1.0
5,-0.7585447889897582,0.12270674368957779,0.0
49,-0.5242444321789456,0.45932524463344915,0.0
47,0.33655295298190063,0.03755861516893888,1.0
0,0.6228101753142425,0.7692278318271989,1.0
109,-0.8477358947995092,0.6182647955531779,0.0
80,0.3464283244662606,0.8737102792562699,1.0
84,-0.31111576404939933,0.8319934025950549,0.0
156,-0.3107925592256574,0.38607839255911025,0.0
35,-0.37696096794211664,0.49010141840993227,0.0
130,-0.3673985371467462,0.8356109060062809,0.0
154,0.8563589882454355,0.14948165430794813,1.0
2,-0.3815485115228767,0.7502759330688106,0.0
128,-0.4743563664714263,0.4114458106227702,0.0
149,-0.7345648872534247,0.9060469120072295,0.0
163,-0.5252825609556642,0.04879210665145317,0.0
147,-0.6785425162871199,0.45856779855770435,0.0
14,-0.40946449395419615,0.9771113295208961,0.0
48,-0.41106904925266496,0.4467951965634277,0.0
181,0.149117747333681,0.9384000501618105,1.0
126,0.3192103187374088,0.510827146038384,1.0
24,0.7439600624252685,0.834076773865367,1.0
95,-0.8149449210944785,0.0415633353087308,0.0
193,0.8661155128286729,0.40031991709862846,1.0
23,0.1868526668091854,0.4998865370039173,1.0
151,0.4859044990269772,0.40089395365696734,1.0
184,0.16767485769778379,0.20449829236755357,1.0
198,0.7013833995618906,0.22907800305036286,1.0
50,-0.17012627197253738,0.1715781573004399,0.0
56,-0.7487558458266971,0.03994207627921986,0.0
35,0.9236379581691564,0.2447256596954135,1.0
112,0.31782955202359076,0.30392739814487246,1.0
138,0.8102242142707078,0.3463551890693459,1.0
10,-0.587435567749564,0.7676369051712504,0.0
8,0.7277201607386489,0.46831201118323684,1.0
167,-0.2854098241941593,0.8991349198444373,0.0
157,-0.784285690533929,0.9367770234722841,0.0
174,0.4241910912609308,0.9299591902920931,1.0
106,-0.5856400658601228,0.5210561500242796,0.0
115,-0.4735187347428782,0.7273986991178697,0.0
84,0.6580746866432154,0.9225070012409334,1.0
179,-0.9549698069515775,0.5511734094860872,0.0
184,-0.5935655137004829,0.2541534418316481,0.0
182,-0.4002812130021177,0.6474817246531248,0.0
187,0.5725610946218043,0.8102398002862723,1.0
105,-0.5578772456836512,0.7716627386819611,0.0
169,0.7803041524100437,0.03864904100202282,1.0
51,0.8261176939631397,0.04496272942469848,1.0
47,-0.5712287244372225,0.9342220416503124,0.0
90,-0.7519816785416675,0.46594901637065966,0.0
44,0.10966526072636837,0.28700251863466864,1.0
92,-0.19452317518963436,0.01906160341141694,0.0
54,0.7270965537609795,0.5209638508530356,1.0
70,-0.366461721956464,0.14170874900010966,0.0
52,0.5928488427335402,0.9831100213107138,1.0
25,-0.30929164197009684,0.7814703533501707,0.0
117,-0.7579912910449218,0.138342829952807,0.0
185,0.8784624313264336,0.08566199605983604,1.0
138,-0.2454546425292311,0.4297853687269464,0.0
32,-0.959432925676748,0.23505741650149592,0.0
133,0.6303986656783491,0.9784340961416716,1.0
157,0.18677680819477555,0.4359866728206332,1.0
125,0.5288384937266138,0.4397869485089767,1.0
119,0.5517508756805168,0.20124157293372857,1.0
108,-0.7882957552038024,0.005215464624285127,0.0
99,0.3893808405481649,0.8913859665923681,1.0
101,-0.6264051160099773,0.49010541279055897,0.0
136,0.4824655640735578,0.733653145889482,1.0
63,-0.7191577606210562,0.8614232627615505,0.0
113,-0.9569179643925683,0.14262174332457234,0.0
103,0.28881658961516377,0.07844529686516055,1.0
39,-0.3625724505507467,0.008196811147955563,0.0
153,0.7100206457101318,0.5751179512852808,1.0
33,0.1145609532437579,0.33595722413913576,1.0
131,0.5682548031814156,0.10701325688420915,1.0
118,-0.43710695404122113,0.07737886723734355,0.0
142,0.494521758675873,0.2762163184570241,1.0
105,0.19723160886214158,0.8185042475714979,1.0
197,0.38756688445929743,0.299667284498668,1.0
65,0.7103737232910411,0.9206267136158965,1.0
68,0.37387255548244425,0.9129156625634837,1.0
172,-0.7338002918912763,0.7976868742312974,0.0
20,0.4056088362772934,0.393219058079999,1.0
40,0.3792066187914147,0.7379473415835218,1.0
88,-0.31224978082563837,0.7264064628086776,0.0
129,-0.38950151651173637,0.28068847364611194,0.0
39,0.7234217934368881,0.9658082851046127,1.0
16,-0.42009652245098505,0.6724912665741808,0.0
88,0.8738759669573519,0.8864273235973504,1.0
191,0.7575323580176788,0.7838069056405436,1.0
6,-0.24531288883813918,0.6786924607490337,0.0
171,0.16457431979643122,0.1474567407220121,1.0
27,-0.6855061589931015,0.49863444821825653,0.0
109,0.4965593722387459,0.6278988286110154,1.0
116,0.6103209662942188,0.038474037879152156,1.0
79,-0.8303334016496486,0.9968621199036469,0.0
53,-0.26339934075800886,0.17893107003875597,0.0
124,0.7799728439303236,0.657609994425292,1.0
57,-0.34938255901155946,0.6458289716545511,0.0
