,X0,X1,Label
23,-0.8855888456114193,0.5534466579019527,0.0
159,-0.8938735668564273,0.9323296050778112,0.0
139,0.6991769252566269,0.026496749566115474,1.0
167,0.0007145165856831115,0.9877487785101697,1.0
107,-0.4571418796223573,0.015348045073604877,0.0
23,0.3110193564279415,0.6525275209705661,1.0
92,-0.02803555784235165,0.8257539555435414,1.0
85,0.014234028886021377,0.8191475699140196,1.0
1,0.7498427463669342,0.7533495707343277,1.0
194,-0.21256695758343047,0.08869381291324896,0.0
102,-0.47295221319591907,0.8713520992651707,0.0
32,-0.7208391540826249,0.7621635169326408,0.0
104,-0.4747444663885372,0.7140261183113625,0.0
46,0.16261836245948036,0.13653493909196457,0.0
139,-0.07655824258885113,0.9019391240525113,0.0
150,0.641094971494319,0.578242764594646,1.0
186,-0.4539486912268954,0.4160148449940997,0.0
190,0.22207969117155546,0.027571099796409815,1.0
77,0.005829018391789953,0.7569710203631524,0.0
144,-0.566667946164204,0.949410142228855,0.0
164,0.6515141142311693,0.8652065629565974,1.0
52,0.11493690357964303,0.11450756431725195,0.0
22,-0.28615870214926353,0.13343345305701237,0.0
72,-0.04489690411732217,0.9749847843969831,0.0
35,0.0015473386831534874,0.4277332471950972,0.0
14,-0.00999627262317615,0.7427730710227142,0.0
52,0.8483739987257262,0.8359436044113433,1.0
61,-0.5536242367735102,0.6950797739976071,0.0
192,0.9756352229720362,0.5529537031993487,1.0
57,0.12292295819908006,0.9641112760304773,1.0
155,-0.9391597615782998,0.13947897131707043,0.0
39,0.6721481957290096,0.8727301793423119,1.0
198,-0.3503886171053934,0.2369155837714041,0.0
18,-0.15576160586141366,0.26064548951701005,1.0
150,-0.4667335155010587,0.8281865534452486,0.0
18,0.012923224674225242,0.5409673960912733,0.0
93,0.6657866676047595,0.021283215183583892,1.0
46,0.5679778135614395,0.9787773089721384,1.0
113,0.6622407300724173,0.8848737722168849,1.0
26,-0.8760889857875291,0.22079454979805813,0.0
24,0.6774412834952868,0.7844982149997559,1.0
147,0.3680677244188359,0.9790090290083525,1.0
176,0.35359027211700483,0.406687043607842,1.0
177,-0.8324040231672551,0.19783839552506266,0.0
137,0.23352268509879393,0.02259103068184154,1.0
127,0.940637669496112,0.7112284459634983,1.0
147,-0.9843364172037096,0.44371958323544325,0.0
22,0.7861282730202759,0.5370040321590867,1.0
42,-0.10736016950957954,0.737343533911162,1.0
189,-0.15693608003455306,0.9149183524251516,0.0
95,-0.19841530105091298,0.2345177884597821,0.0
192,-0.5804569282203429,0.8731910672607043,0.0
172,0.10749237425051894,0.7886299356268699,0.0
104,0.7034008210589326,0.7265050021270719,1.0
91,-0.8180304073411923,0.2630582950150957,0.0
116,0.7805872602840314,0.3828370869354407,1.0
127,-0.6268041552323619,0.7584963535705038,0.0
182,0.6048904347171533,0.39950510248393845,1.0
84,-0.04917606801556926,0.5955974192978422,1.0
29,0.6598372946909439,0.7037153329268235,1.0
77,0.9936791559894171,0.705695413649361,1.0
145,-0.739532259453577,0.13256106023102232,0.0
136,0.8317833990861725,0.7097193305300429,1.0
53,-0.6528579254321614,0.1374570782975344,0.0
49,-0.831397871377008,0.15516378368718842,0.0
73,-0.18381544603725986,0.9937872879388184,0.0
113,0.05922980689171653,0.031057037442086655,0.0
5,0.12735546219153693,0.5121113575785781,0.0
117,0.8385220585356303,0.3924198524686364,1.0
92,-0.17795799336083007,0.3288294004891614,0.0
11,0.32039158623825886,0.7586031969832198,1.0
15,-0.7417835704267866,0.17216526037474378,0.0
97,0.9410631752475287,0.17528376163828285,1.0
43,-0.5103426176481736,0.22365631622293436,0.0
11,-0.19924123252858017,0.3696680653986457,0.0
138,-0.8445179269894096,0.4533674019742341,0.0
88,0.3092011914737081,0.677960057557661,1.0
13,0.9566551056658081,0.7801485739714725,1.0
159,0.4665666794849022,0.06093529947480614,1.0
144,0.9783182460987272,0.3259824908996669,1.0
108,-0.6930920541122745,0.8241098941815319,0.0
54,-0.10368259145615111,0.6099092065124486,0.0
33,-0.5624930965876727,0.8341929808442659,0.0
24,-0.34928913553964436,0.6483897692191057,0.0
3,0.1213696410654268,0.7726357794895622,1.0
180,0.21361939800797697,0.9941960848064947,1.0
109,-0.9213437055435775,0.41068035586312435,0.0
162,-0.95709518137864,0.6612467959803444,0.0
72,-0.05441653740811006,0.7412142480690674,1.0
82,-0.09271398070351478,0.903077245158744,0.0
137,-0.4897474022836892,0.05809868732674417,0.0
131,-0.07149973214897828,0.3564878847023013,1.0
2,-0.5837462656536623,0.1842772045773956,0.0
167,-0.025453708040570344,0.4623000972836724,0.0
27,-0.9485146667429205,0.3349274059061359,0.0
90,-0.9846323319300803,0.2564924277131643,0.0
0,-0.2918702140409475,0.14086659954281955,0.0
78,0.5821591891796354,0.09403984530331422,1.0
47,-0.0622844506835597,0.4869993786077349,1.0
193,0.9739406143854685,0.3836557140163991,1.0
164,0.09632640431057293,0.0982983589461347,0.0
158,-0.11753122720260605,0.2786116945970698,1.0
67,-0.18515512374599266,0.7594466182130409,1.0
98,0.8327077414222115,0.17396843314404653,1.0
163,0.113009079941228,0.29180276247330106,0.0
100,-0.9644372831589576,0.13113195779285247,0.0
36,0.0952138178143811,0.814160073057452,0.0
185,0.46702851019847375,0.12983273168226073,1.0
133,0.9742631222246745,0.20017058303177782,1.0
44,0.5043910883002485,0.6529281442718303,1.0
122,0.17178331102879985,0.2303499723861353,0.0
36,0.3617488945536263,0.8505421999567284,1.0
26,0.32295746598087366,0.48788797095436887,1.0
149,0.04555834502407635,0.6751626779901,1.0
115,0.07817389422939675,0.07824559591988078,1.0
62,0.2601788229162312,0.17392682531214776,1.0
90,0.2848372332363658,0.7355417408113145,1.0
99,-0.39354844837292513,0.5615078185672119,0.0
53,0.018145290248265916,0.8240294253816284,1.0
118,0.13939813006287594,0.7343030095860514,0.0
151,0.10086059260335534,0.8749464007438934,1.0
51,0.044860083784256266,0.7827241294370543,1.0
145,0.719630463589509,0.8414577568020175,1.0
55,0.030536529890891173,0.45262190140213254,1.0
87,-0.057758377072960804,0.34420397971931194,1.0
193,-0.6215312291485613,0.8623767875168936,0.0
50,0.07439053527090844,0.11785413243063891,0.0
64,-0.5163990530678149,0.7764005853429338,0.0
86,0.16033369200071323,0.7074943504595165,0.0
173,0.41998578374896295,0.1971271149900331,1.0
130,-0.7975885519619712,0.6353119113969653,0.0
45,0.9916004347686098,0.960021159967921,1.0
178,-0.518218347098266,0.769816879157983,0.0
125,-0.059083080611435884,0.22292022402642975,1.0
138,0.5151105877745936,0.5631774182961018,1.0
55,0.07297984730830409,0.4788996074951547,0.0
102,0.3247162294188178,0.9695716695969926,1.0
10,0.2672531103843173,0.1702091704738935,1.0
42,-0.8958499093653955,0.016100750397566754,0.0
120,-0.2193428048032714,0.20706178657247054,0.0
141,-0.5732173305429138,0.7798198026940557,0.0
17,-0.4027588444388841,0.8094250045643978,0.0
157,-0.6155632578778188,0.06773804473354017,0.0
140,-0.6784152247689925,0.5858058927201991,0.0
4,0.4389524084925502,0.6442792530967845,1.0
110,-0.5201590601723798,0.6735286035531141,0.0
45,-0.9342426866858008,0.6914759971522415,0.0
126,0.45197318630048816,0.2914668177749241,1.0
89,0.021309678038788638,0.8969359062438523,1.0
97,-0.4962284508218071,0.8505435173373257,0.0
158,-0.8976267275804808,0.5061324823677639,0.0
119,-0.9432869871958258,0.5849946939211282,0.0
174,-0.9252666373541784,0.18394332179000383,0.0
170,0.5017539726167803,0.662304218960125,1.0
154,-0.22953891073788668,0.9463114031576606,0.0
123,0.06781848489750941,0.12388489093836097,0.0
182,0.16471612298969251,0.21454675618174823,0.0
6,0.9564637950747681,0.03840087464095232,1.0
106,0.00522875325448835,0.6698241626680139,0.0
131,-0.6659775691824974,0.8326332857057747,0.0
95,-0.0015227346558848442,0.48898153229199115,1.0
56,-0.4819774338224636,0.6272426330897497,0.0
165,-0.0443248116309668,0.19450091107625367,0.0
15,0.5707743286828071,0.7222258687463852,1.0
195,-0.06699672681398297,0.6016275020147585,1.0
37,0.7276850662994425,0.2875057105252584,1.0
86,-0.0530673831279688,0.19570659641503718,1.0
183,-0.4872561958359455,0.8054147636023467,0.0
79,0.040319043280964806,0.6865005699646369,0.0
173,-0.7096472429909373,0.9885328357624691,0.0
184,-0.9233547028062704,0.9157580687298892,0.0
148,-0.1514318056584999,0.15184814215430198,0.0
58,-0.1630164228481283,0.8204580887722334,1.0
191,-0.5091205169923272,0.7994083837978961,0.0
114,-0.35448656260914524,0.878259500434704,0.0
160,0.14880658730819007,0.19400920884446982,0.0
21,-0.19981258403420699,0.5487531321487313,1.0
29,-0.6324072087728347,0.4886654344921295,0.0
59,-0.5488142320379226,0.7820879881323344,0.0
81,-0.4390617237474467,0.07544272459660983,0.0
115,0.1247749508203746,0.5148622048160514,0.0
109,0.6144379341336763,0.00880038083815049,1.0
70,0.29552311898581923,0.10844928368591822,1.0
76,-0.5447809778180058,0.8051207979911252,0.0
51,0.13611086751383006,0.1865634543725766,0.0
63,0.10469439940636965,0.31166019239008014,1.0
128,-0.2987398758685258,0.9660866930423442,0.0
71,-0.09659361094982342,0.6686863225607175,1.0
17,0.6118896307864923,0.031024061084580112,1.0
48,-0.2373725700413537,0.7411632964649519,0.0
2,0.07322922371892399,0.33074719407647135,1.0
199,-0.5091698256922679,0.9479263553136912,0.0
143,-0.8745477646441542,0.18074751384970555,0.0
120,0.7788790176759328,0.36399710345930236,1.0
88,-0.4014883130851574,0.6308923482754573,0.0
166,-0.9477953938342247,0.9782397460192002,0.0
196,0.13165935661457756,0.4422041869464185,1.0
79,0.3746772347052573,0.9877257435047405,1.0
19,0.49222993866549275,0.8141911829513107,1.0
4,-0.8425426103832672,0.9357087020281912,0.0
184,0.048579702471958114,0.9408195461220117,1.0
169,0.5904100946129089,0.547676191946929,1.0
177,-0.1679555255812559,0.5512978636448839,1.0
189,0.7502382941273484,0.5715305761154781,1.0
188,-0.5966332694910075,0.8363451115405177,0.0
27,0.2784055167548346,0.048761270372701726,1.0
195,0.1953315496464605,0.42385373578546215,0.0
